Year,Week,Won Toss,Won OT Toss,Roof,Surface,Duration,Attendance,Weather,Vegas Line,Over/Under,Link,Favorite,Vegas Line,Over/Under (Points)
2016,14,Cardinals,,outdoors,grass ,3:30,"65,750","77 degrees, wind 18 mph",Arizona Cardinals -2.0,44.0 (over),https://www.pro-football-reference.com/boxscores/201612110mia.htm,Arizona Cardinals,-2,44
2016,14,Jaguars (deferred),,outdoors,grass ,3:14,"62,701","71 degrees, wind 5 mph",Minnesota Vikings -3.0,38.0 (over),https://www.pro-football-reference.com/boxscores/201612110jax.htm,Minnesota Vikings,-3,38
2016,14,Bears (deferred),,dome,fieldturf ,2:56,"61,726",,Detroit Lions -7.5,42.0 (under),https://www.pro-football-reference.com/boxscores/201612110det.htm,Detroit Lions,-7.5,42
2016,14,Colts (deferred),,retractable roof (closed),fieldturf ,3:12,"65,250",,Indianapolis Colts -6.5,47.5 (under),https://www.pro-football-reference.com/boxscores/201612110clt.htm,Indianapolis Colts,-6.5,47.5
2016,14,Browns (deferred),,outdoors,grass ,2:54,"60,028","28 degrees, wind 15 mph",Cincinnati Bengals -4.5,42.0 (under),https://www.pro-football-reference.com/boxscores/201612110cle.htm,Cincinnati Bengals,-4.5,42
2016,14,49ers (deferred),49ers,outdoors,grass,3:21,"70,178","54 degrees, wind 8 mph",San Francisco 49ers -3.0,42.5 (under),https://www.pro-football-reference.com/boxscores/201612110sfo.htm,San Francisco 49ers,-3,42.5
2016,14,Saints (deferred),,outdoors,grass ,3:01,"62,140","79 degrees, wind 9 mph",Tampa Bay Buccaneers -2.0,52.0 (under),https://www.pro-football-reference.com/boxscores/201612110tam.htm,Tampa Bay Buccaneers,-2,52
2016,14,Falcons (deferred),,outdoors,grass,3:12,"82,495","65 degrees, wind 1 mph",Atlanta Falcons -4.5,44.0 (over),https://www.pro-football-reference.com/boxscores/201612110ram.htm,Atlanta Falcons,-4.5,44
2016,14,Seahawks (deferred),,outdoors,grass ,3:11,"78,057","26 degrees, wind 5 mph",Seattle Seahawks -3.0,47.0 (over),https://www.pro-football-reference.com/boxscores/201612110gnb.htm,Seattle Seahawks,-3,47
2016,14,Giants,,outdoors,fieldturf ,3:03,"80,874","32 degrees, no wind",Dallas Cowboys -3.5,47.0 (under),https://www.pro-football-reference.com/boxscores/201612110nyg.htm,Dallas Cowboys,-3.5,47
2016,14,Ravens (deferred),,outdoors,fieldturf ,3:20,"66,829","31 degrees, wind 3 mph",New England Patriots -6.0,45.0 (over),https://www.pro-football-reference.com/boxscores/201612120nwe.htm,New England Patriots,-6,45
2016,15,Seahawks (deferred),,outdoors,fieldturf ,3:12,"69,067","36 degrees, wind 5 mph",Seattle Seahawks -15.0,39.5 (under),https://www.pro-football-reference.com/boxscores/201612150sea.htm,Seattle Seahawks,-15,39.5
2016,15,Dolphins (deferred),,outdoors,fieldturf ,3:02,"78,160","35 degrees, wind 5 mph",Miami Dolphins -2.5,40.0 (over),https://www.pro-football-reference.com/boxscores/201612170nyj.htm,Miami Dolphins,-2.5,40
2016,15,Ravens (deferred),,outdoors,grass,3:09,"71,223","62 degrees, wind 9 mph",Baltimore Ravens -5.0,41.0 (over),https://www.pro-football-reference.com/boxscores/201612180rav.htm,Baltimore Ravens,-5,41
2016,15,Giants,,outdoors,fieldturf ,2:51,"79,434","55 degrees, wind 1 mph",New York Giants -4.0,42.5 (under),https://www.pro-football-reference.com/boxscores/201612180nyg.htm,New York Giants,-4,42.5
2016,15,Vikings (deferred),,dome,sportturf,2:48,"66,820",,Minnesota Vikings -5.0,44.5 (under),https://www.pro-football-reference.com/boxscores/201612180min.htm,Minnesota Vikings,-5,44.5
2016,15,Chiefs (deferred),,outdoors,grass ,3:04,"68,084","1 degrees, wind 5 mph",Kansas City Chiefs -6.0,43.0 (under),https://www.pro-football-reference.com/boxscores/201612180kan.htm,Kansas City Chiefs,-6,43
2016,15,Jaguars (deferred),,retractable roof (closed),fieldturf,3:22,"71,803",,Houston Texans -3.5,39.5 (over),https://www.pro-football-reference.com/boxscores/201612180htx.htm,Houston Texans,-3.5,39.5
2016,15,Steelers (deferred),,outdoors,fieldturf ,3:15,"62,096","24 degrees, wind 8 mph",Pittsburgh Steelers -3.0,45.5 (under),https://www.pro-football-reference.com/boxscores/201612180cin.htm,Pittsburgh Steelers,-3,45.5
2016,15,Bears (deferred),,outdoors,grass ,3:15,"61,137","11 degrees, wind 12 mph",Green Bay Packers -4.5,40.0 (over),https://www.pro-football-reference.com/boxscores/201612180chi.htm,Green Bay Packers,-4.5,40
2016,15,Browns,,outdoors,a_turf,2:53,"66,529","26 degrees, wind 15 mph",Buffalo Bills -10.5,43.0 (over),https://www.pro-football-reference.com/boxscores/201612180buf.htm,Buffalo Bills,-10.5,43
2016,15,Falcons (deferred),,dome,fieldturf ,2:54,"70,164",,Atlanta Falcons -13.5,51.5 (over),https://www.pro-football-reference.com/boxscores/201612180atl.htm,Atlanta Falcons,-13.5,51.5
2016,15,Saints (deferred),,retractable roof (closed),grass ,3:21,"65,072",,Arizona Cardinals -3.0,48.5 (over),https://www.pro-football-reference.com/boxscores/201612180crd.htm,Arizona Cardinals,-3,48.5
2016,15,Raiders (deferred),,outdoors,grass ,3:11,"68,352","62 degrees, wind 5 mph",Oakland Raiders -2.5,49.5 (under),https://www.pro-football-reference.com/boxscores/201612180sdg.htm,Oakland Raiders,-2.5,49.5
2016,15,Broncos (deferred),,outdoors,grass ,2:56,"76,893","18 degrees, wind 9 mph",New England Patriots -3.0,43.0 (under),https://www.pro-football-reference.com/boxscores/201612180den.htm,New England Patriots,-3,43
2016,15,Cowboys,,retractable roof (closed),matrixturf,2:55,"93,101",,Dallas Cowboys -7.0,47.5 (under),https://www.pro-football-reference.com/boxscores/201612180dal.htm,Dallas Cowboys,-7,47.5
2016,15,Redskins (deferred),,outdoors,grass ,3:26,"76,689","32 degrees, wind 8 mph",Washington Redskins -7.0,50.5 (under),https://www.pro-football-reference.com/boxscores/201612190was.htm,Washington Redskins,-7,50.5
2016,16,Eagles (deferred),,outdoors,grass ,3:04,"69,596","40 degrees, wind 10 mph",Philadelphia Eagles -1.5,42.5 (over),https://www.pro-football-reference.com/boxscores/201612220phi.htm,Philadelphia Eagles,-1.5,42.5
2016,16,Panthers (deferred),,outdoors,grass ,3:15,"73,549","56 degrees, wind 5 mph",Atlanta Falcons -3.0,49.0 (push),https://www.pro-football-reference.com/boxscores/201612240car.htm,Atlanta Falcons,-3,49
2016,16,Dolphins (deferred),Bills,outdoors,a_turf,3:38,"64,690","38 degrees, wind 13 mph",Buffalo Bills -4.5,44.5 (over),https://www.pro-football-reference.com/boxscores/201612240buf.htm,Buffalo Bills,-4.5,44.5
2016,16,Patriots (deferred),,outdoors,fieldturf ,2:48,"66,829","40 degrees, wind 6 mph",New England Patriots -17.0,45.0 (under),https://www.pro-football-reference.com/boxscores/201612240nwe.htm,New England Patriots,-17,45
2016,16,Titans (deferred),,outdoors,grass ,3:07,"59,621","67 degrees, wind 5 mph",Tennessee Titans -4.0,44.0 (over),https://www.pro-football-reference.com/boxscores/201612240jax.htm,Tennessee Titans,-4,44
2016,16,Vikings (deferred),,outdoors,grass ,3:12,"77,856","37 degrees, wind 8 mph",Green Bay Packers -6.0,44.5 (over),https://www.pro-football-reference.com/boxscores/201612240gnb.htm,Green Bay Packers,-6,44.5
2016,16,Browns (deferred),,outdoors,grass ,3:15,"57,272","38 degrees, wind 13 mph",San Diego Chargers -4.5,45.0 (under),https://www.pro-football-reference.com/boxscores/201612240cle.htm,San Diego Chargers,-4.5,45
2016,16,Bears (deferred),,outdoors,grass ,3:10,"57,953","37 degrees, wind 1 mph",Washington Redskins -3.0,49.0 (over),https://www.pro-football-reference.com/boxscores/201612240chi.htm,Washington Redskins,-3,49
2016,16,Raiders (deferred),,outdoors,grass ,3:04,"54,896","50 degrees, wind 9 mph",Oakland Raiders -3.5,52.0 (over),https://www.pro-football-reference.com/boxscores/201612240rai.htm,Oakland Raiders,-3.5,52
2016,16,Cardinals,,outdoors,fieldturf ,3:21,"69,050","39 degrees, wind 2 mph",Seattle Seahawks -9.0,43.5 (over),https://www.pro-football-reference.com/boxscores/201612240sea.htm,Seattle Seahawks,-9,43.5
2016,16,Rams (deferred),,outdoors,grass,3:12,"83,656","59 degrees, wind 6 mph",Los Angeles Rams -6.0,39.5 (over),https://www.pro-football-reference.com/boxscores/201612240ram.htm,Los Angeles Rams,-6,39.5
2016,16,Buccaneers (deferred),,dome,sportturf,2:58,"73,177",,New Orleans Saints -3.0,53.0 (over),https://www.pro-football-reference.com/boxscores/201612240nor.htm,New Orleans Saints,-3,53
2016,16,Texans (deferred),,retractable roof (closed),fieldturf,2:43,"71,836",,Houston Texans -3.0,41.5 (under),https://www.pro-football-reference.com/boxscores/201612240htx.htm,Houston Texans,-3,41.5
2016,16,Steelers (deferred),,outdoors,grass ,3:04,"66,276","41 degrees, wind 9 mph",Pittsburgh Steelers -5.5,46.5 (over),https://www.pro-football-reference.com/boxscores/201612250pit.htm,Pittsburgh Steelers,-5.5,46.5
2016,16,Chiefs (deferred),,outdoors,grass ,3:22,"76,671","53 degrees, wind 9 mph",Kansas City Chiefs -3.5,38.0 (over),https://www.pro-football-reference.com/boxscores/201612250kan.htm,Kansas City Chiefs,-3.5,38
2016,16,Lions (deferred),,retractable roof (closed),matrixturf,3:05,"92,885",,Dallas Cowboys -6.5,46.5 (over),https://www.pro-football-reference.com/boxscores/201612260dal.htm,Dallas Cowboys,-6.5,46.5
2016,17,Jaguars (deferred),,retractable roof (closed),fieldturf ,3:06,"65,160",,Indianapolis Colts -5.5,48.5 (under),https://www.pro-football-reference.com/boxscores/201701010clt.htm,Indianapolis Colts,-5.5,48.5
2016,17,Bengals (deferred),,outdoors,fieldturf ,2:50,"54,944","40 degrees, wind 6 mph",Baltimore Ravens -2.5,40.5 (under),https://www.pro-football-reference.com/boxscores/201701010cin.htm,Baltimore Ravens,-2.5,40.5
2016,17,Panthers (deferred),,outdoors,grass ,3:07,"62,037","81 degrees, wind 6 mph",Tampa Bay Buccaneers -3.0,44.5 (under),https://www.pro-football-reference.com/boxscores/201701010tam.htm,Tampa Bay Buccaneers,-3,44.5
2016,17,Steelers (deferred),Browns,outdoors,grass ,3:26,"55,921","41 degrees, wind 1 mph",Pittsburgh Steelers -3.0,41.5 (over),https://www.pro-football-reference.com/boxscores/201701010pit.htm,Pittsburgh Steelers,-3,41.5
2016,17,Cowboys,,outdoors,grass ,3:03,"69,596","50 degrees, wind 10 mph",Philadelphia Eagles -6.5,44.0 (under),https://www.pro-football-reference.com/boxscores/201701010phi.htm,Philadelphia Eagles,-6.5,44
2016,17,Texans (deferred),,outdoors,grass ,3:11,"65,205","52 degrees, wind 7 mph",Tennessee Titans -3.0,41.5 (under),https://www.pro-football-reference.com/boxscores/201701010oti.htm,Tennessee Titans,-3,41.5
2016,17,Bills,,outdoors,fieldturf ,2:58,"78,160","42 degrees, wind 11 mph",Buffalo Bills -3.5,43.0 (under),https://www.pro-football-reference.com/boxscores/201701010nyj.htm,Buffalo Bills,-3.5,43
2016,17,Bears (deferred),,dome,sportturf,2:47,"66,808",,Minnesota Vikings -6.0,44.0 (over),https://www.pro-football-reference.com/boxscores/201701010min.htm,Minnesota Vikings,-6,44
2016,17,Dolphins (deferred),,outdoors,grass ,2:53,"66,163","80 degrees, wind 15 mph",New England Patriots -7.5,47.0 (over),https://www.pro-football-reference.com/boxscores/201701010mia.htm,New England Patriots,-7.5,47
2016,17,Falcons (deferred),,dome,fieldturf ,3:17,"70,835",,Atlanta Falcons -7.5,58.5 (over),https://www.pro-football-reference.com/boxscores/201701010atl.htm,Atlanta Falcons,-7.5,58.5
2016,17,Redskins,,outdoors,grass ,2:55,"79,471","53 degrees, wind 1 mph",Washington Redskins -9.0,47.5 (under),https://www.pro-football-reference.com/boxscores/201701010was.htm,Washington Redskins,-9,47.5
2016,17,Seahawks (deferred),,outdoors,grass,3:03,"70,178","54 degrees, wind 5 mph",Seattle Seahawks -11.5,45.0 (over),https://www.pro-football-reference.com/boxscores/201701010sfo.htm,Seattle Seahawks,-11.5,45
2016,17,Chiefs (deferred),,outdoors,grass ,3:10,"54,915","59 degrees, wind 10 mph",Kansas City Chiefs -5.5,45.0 (over),https://www.pro-football-reference.com/boxscores/201701010sdg.htm,Kansas City Chiefs,-5.5,45
2016,17,Rams (deferred),,outdoors,grass,3:12,"80,729","59 degrees, no wind",Arizona Cardinals -7.0,39.0 (over),https://www.pro-football-reference.com/boxscores/201701010ram.htm,Arizona Cardinals,-7,39
2016,17,Raiders (deferred),,outdoors,grass ,3:05,"76,836","45 degrees, wind 9 mph",Denver Broncos -1.0,40.0 (under),https://www.pro-football-reference.com/boxscores/201701010den.htm,Denver Broncos,-1,40
2016,17,Packers (deferred),,dome,fieldturf ,3:21,"66,345",,Green Bay Packers -3.5,50.0 (over),https://www.pro-football-reference.com/boxscores/201701010det.htm,Green Bay Packers,-3.5,50
2017,1,Chiefs (deferred),,outdoors,fieldturf ,3:37,"65,878","63 degrees, wind 8 mph",New England Patriots -8.0,47.5 (over),https://www.pro-football-reference.com/boxscores/201709070nwe.htm,New England Patriots,-8,47.5
2017,1,Bears (deferred),,outdoors,grass ,2:54,"61,857","64 degrees, wind 10 mph",Atlanta Falcons -6.5,48.0 (under),https://www.pro-football-reference.com/boxscores/201709100chi.htm,Atlanta Falcons,-6.5,48
2017,1,Jets (deferred),,outdoors,a_turf,2:54,"68,751","65 degrees, wind 6 mph",Buffalo Bills -7.0,42.0 (under),https://www.pro-football-reference.com/boxscores/201709100buf.htm,Buffalo Bills,-7,42
2017,1,Eagles (deferred),,outdoors,grass ,3:06,"78,685","67 degrees, wind 5 mph",Philadelphia Eagles -2.0,49.5 (under),https://www.pro-football-reference.com/boxscores/201709100was.htm,Philadelphia Eagles,-2,49.5
2017,1,Raiders,,outdoors,grass ,2:59,"69,089","72 degrees, wind 7 mph",Tennessee Titans -2.5,49.5 (under),https://www.pro-football-reference.com/boxscores/201709100oti.htm,Tennessee Titans,-2.5,49.5
2017,1,Texans (deferred),,retractable roof (open),astroturf,3:06,"71,710",,Houston Texans -5.5,38.0 (under),https://www.pro-football-reference.com/boxscores/201709100htx.htm,Houston Texans,-5.5,38
2017,1,Cardinals,,dome,fieldturf ,3:26,"60,957",,Arizona Cardinals -2.5,48.5 (over),https://www.pro-football-reference.com/boxscores/201709100det.htm,Arizona Cardinals,-2.5,48.5
2017,1,Steelers (deferred),,outdoors,grass ,2:59,"67,431","63 degrees, wind 11 mph",Pittsburgh Steelers -10.0,47.0 (under),https://www.pro-football-reference.com/boxscores/201709100cle.htm,Pittsburgh Steelers,-10,47
2017,1,Ravens (deferred),,outdoors,fieldturf ,2:57,"55,254","68 degrees, wind 9 mph",Cincinnati Bengals -2.5,41.5 (under),https://www.pro-football-reference.com/boxscores/201709100cin.htm,Cincinnati Bengals,-2.5,41.5
2017,1,Colts (deferred),,outdoors,grass,2:59,"60,128","90 degrees, wind 2 mph",Los Angeles Rams -3.5,41.5 (over),https://www.pro-football-reference.com/boxscores/201709100ram.htm,Los Angeles Rams,-3.5,41.5
2017,1,49ers (deferred),,outdoors,grass,2:55,"70,178","87 degrees, wind 8 mph",Carolina Panthers -4.5,45.5 (under),https://www.pro-football-reference.com/boxscores/201709100sfo.htm,Carolina Panthers,-4.5,45.5
2017,1,Packers (deferred),,outdoors,grass ,3:09,"78,381","71 degrees, wind 11 mph",Green Bay Packers -2.5,49.5 (under),https://www.pro-football-reference.com/boxscores/201709100gnb.htm,Green Bay Packers,-2.5,49.5
2017,1,Cowboys,,retractable roof (closed),matrixturf,2:48,"93,183",,Dallas Cowboys -6.0,46.5 (under),https://www.pro-football-reference.com/boxscores/201709100dal.htm,Dallas Cowboys,-6,46.5
2017,1,Vikings (deferred),,dome,sportturf,2:55,"66,606",,Minnesota Vikings -3.0,47.5 (over),https://www.pro-football-reference.com/boxscores/201709110min.htm,Minnesota Vikings,-3,47.5
2017,1,Broncos,,outdoors,grass ,2:54,"76,324","73 degrees, wind 12 mph",Denver Broncos -3.0,41.5 (over),https://www.pro-football-reference.com/boxscores/201709110den.htm,Denver Broncos,-3,41.5
2017,2,Bengals (deferred),,outdoors,fieldturf ,3:04,"52,942","69 degrees, wind 2 mph",Cincinnati Bengals -5.0,38.0 (under),https://www.pro-football-reference.com/boxscores/201709140cin.htm,Cincinnati Bengals,-5,38
2017,2,Bills (deferred),,outdoors,grass ,2:49,"74,122","83 degrees, wind 5 mph",Carolina Panthers -6.5,43.0 (under),https://www.pro-football-reference.com/boxscores/201709170car.htm,Carolina Panthers,-6.5,43
2017,2,Bears (deferred),,outdoors,grass ,2:55,"56,640","88 degrees, wind 7 mph",Tampa Bay Buccaneers -7.0,44.0 (under),https://www.pro-football-reference.com/boxscores/201709170tam.htm,Tampa Bay Buccaneers,-7,44
2017,2,Ravens (deferred),,outdoors,grass,3:17,"70,605","80 degrees, wind 2 mph",Baltimore Ravens -7.5,39.5 (under),https://www.pro-football-reference.com/boxscores/201709170rav.htm,Baltimore Ravens,-7.5,39.5
2017,2,Vikings (deferred),,outdoors,grass ,3:11,"65,971","78 degrees, wind 1 mph",Pittsburgh Steelers -8.5,43.0 (under),https://www.pro-football-reference.com/boxscores/201709170pit.htm,Pittsburgh Steelers,-8.5,43
2017,2,Saints (deferred),,dome,sportturf,3:06,"73,168",,New England Patriots -5.5,55.0 (over),https://www.pro-football-reference.com/boxscores/201709170nor.htm,New England Patriots,-5.5,55
2017,2,Eagles (deferred),,outdoors,grass ,3:07,"74,971","68 degrees, wind 7 mph",Kansas City Chiefs -4.0,46.5 (over),https://www.pro-football-reference.com/boxscores/201709170kan.htm,Kansas City Chiefs,-4,46.5
2017,2,Jaguars (deferred),,outdoors,grass ,3:02,"61,709","84 degrees, wind 10 mph",Tennessee Titans -1.0,42.0 (over),https://www.pro-football-reference.com/boxscores/201709170jax.htm,Tennessee Titans,-1,42
2017,2,Cardinals,Colts,retractable roof (closed),fieldturf ,3:16,"63,137",,Arizona Cardinals -7.0,44.0 (under),https://www.pro-football-reference.com/boxscores/201709170clt.htm,Arizona Cardinals,-7,44
2017,2,Dolphins (deferred),,outdoors,grass,2:54,"25,381","71 degrees, wind 7 mph",Los Angeles Chargers -3.5,46.0 (under),https://www.pro-football-reference.com/boxscores/201709170sdg.htm,Los Angeles Chargers,-3.5,46
2017,2,Raiders,,outdoors,grass ,3:00,"54,729","70 degrees, wind 6 mph",Oakland Raiders -14.0,44.0 (over),https://www.pro-football-reference.com/boxscores/201709170rai.htm,Oakland Raiders,-14,44
2017,2,49ers (deferred),,outdoors,fieldturf ,3:00,"68,729","65 degrees, wind 12 mph",Seattle Seahawks -13.5,42.0 (under),https://www.pro-football-reference.com/boxscores/201709170sea.htm,Seattle Seahawks,-13.5,42
2017,2,Redskins (deferred),,outdoors,grass,3:10,"56,612","74 degrees, wind 3 mph",Los Angeles Rams -3.0,46.5 (over),https://www.pro-football-reference.com/boxscores/201709170ram.htm,Los Angeles Rams,-3,46.5
2017,2,Cowboys,,outdoors,grass ,4:15,"76,919","72 degrees, wind 5 mph",Dallas Cowboys -2.5,44.0 (over),https://www.pro-football-reference.com/boxscores/201709170den.htm,Dallas Cowboys,-2.5,44
2017,2,Packers (deferred),,dome,fieldturf,3:10,"70,826",,Atlanta Falcons -3.0,55.0 (over),https://www.pro-football-reference.com/boxscores/201709170atl.htm,Atlanta Falcons,-3,55
2017,2,Giants (deferred),,outdoors,fieldturf ,2:56,"77,004","72 degrees, wind 5 mph",New York Giants -3.0,42.0 (under),https://www.pro-football-reference.com/boxscores/201709180nyg.htm,New York Giants,-3,42
2017,3,Rams (deferred),,outdoors,grass,3:24,"70,178","68 degrees, wind 13 mph",Los Angeles Rams -3.0,40.5 (over),https://www.pro-football-reference.com/boxscores/201709210sfo.htm,Los Angeles Rams,-3,40.5
